"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","POPULATION_TYPE","RES_POP_PER_UNIT","RES_NUM_OF_UNIT_2022","RES_NUM_OF_UNIT_2042","RESIDENTIAL_POP_2022","RESIDENTIAL_POP_2042","NONRES_POP_PER_UNIT","NONRES_NUM_OF_UNIT_2022","NONRES_NUM_OF_UNIT_2042","NONRESIDENTIAL_POP_2022","NONRESIDENTIAL_POP_2042"
"25000204002",3602901,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,525,525,1428,1428,,,,,
"25000000002",3602902,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,573,573,1558.56,1558.56,,,,,
"25000221002",3602903,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,5421,5421,14745.12,14745.12,,,,,
"47001255001",1166185,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,202,202,492.88,492.88,,,,,
"31000525001",3333371,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,14,14,33.32,33.32,,,,,
"12000701018",3501042,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,680,0,1672.8,,,,,
"12000701034",3501058,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,11268,0,27719.28,,,,,
"12000701043",3501086,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,10368,0,25505.28,,,,,
"39000081019",3521076,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,17800,17800,44856,44856,,,,,
"26007003044",3539185,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.39,17711,17711,42329.29,42329.29,,,,,
"51000010137",3540636,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,1491,1491,3787.14,3787.14,,,,,
"51000010161",3541154,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,659,659,1673.86,1673.86,,,,,
"51000010076",3541522,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,626,0,1590.04,,,,,
"51000010109",3542036,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,710,0,1803.4,,,,,
"18120000084",3542897,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,12962,13708,32405,34270,,,,,
"18000008001",417487,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,4744,4744,11860,11860,,,,,
"39010250001",1065970,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.67,22008,22008,58761.36,58761.36,,,,,
"31002020001",3342271,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.36,31,31,73.16,73.16,,,,,
"12000700010",3500148,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.77,23027,23027,63784.79,63784.79,,,,,
"23000403001",3513463,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.31,14795,14795,34176.45,34176.45,,,,,
"39004563010",3529384,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.56,17000,17000,43520,43520,,,,,
"31001390001",3342197,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.37,32,32,75.84,75.84,,,,,
"31002035001",3346011,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.43,32,32,77.76,77.76,,,,,
"09000000023",3602741,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.43,453,453,1100.79,1100.79,,,,,
"31000190001",3331670,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,14,14,33.6,33.6,,,,,
"27001208001",1148200,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,39,39,95.55,95.55,,,,,
"12000700022",3500387,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,4518,4518,11114.28,11114.28,,,,,
"12000700035",3500425,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,63273,63273,155651.58,155651.58,,,,,
"12000701031",3501055,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,1580,0,3886.8,,,,,
"39010610002",3517676,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.49,486,486,1210.14,1210.14,,,,,
"16000234001",1128755,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,17,17,41.65,41.65,,,,,
"27002204001",1148262,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,453,453,1109.85,1109.85,,,,,
"51000010132",3540757,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.22,1733,1733,3847.26,3847.26,,,,,
"51000010166",3541159,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,5005,5005,12712.7,12712.7,,,,,
"39000253003",3541278,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,6513,6513,16347.63,16347.63,,,,,
"51000010079",3541525,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,602,0,1529.08,,,,,
"51000010229",3542075,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,13321,13321,33835.34,33835.34,,,,,
"18120000087",3542900,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,5218,5924,13045,14810,,,,,
"18000008011",417735,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,9844,11444,24610,28610,,,,,
"18000008047",418875,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,658,865,1645,2162.5,,,,,
"20002004007",447470,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,1069,1129,2544.22,2687.02,,,,,
"20002004067",448129,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.9,229,333,664.1,965.7,,,,,
"20002004109",448908,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,514,574,1233.6,1377.6,,,,,
"20002004201",450646,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.29,1204,1316,2757.16,3013.64,,,,,
"20002004209",450760,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,275,771,748,2097.12,,,,,
"12000701064",3501140,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,8664,0,21313.44,,,,,
"26007003052",3539437,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.16,5156,5156,11136.96,11136.96,,,,,
"51000010028",3540841,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,3176,0,8067.04,,,,,
"51000010045",3541170,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1640,0,4165.6,,,,,
"51000010048",3541173,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,581,0,1475.74,,,,,
"51000010082",3541682,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,2578,0,6548.12,,,,,
"51000010208",3541863,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,21437,21437,54449.98,54449.98,,,,,
"51000010217",3541881,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,4903,4903,12453.62,12453.62,,,,,
"51000010120",3542048,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,12,0,30.48,,,,,
"09000530001",1071827,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,740,740,1835.2,1835.2,,,,,
"36000000495",3610729,NY,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,66,137,167.64,347.98,,,,,
"21000221003",3602513,KY,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,0,179,0,442.13,,,,,
"54002410001",3510736,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.34,13392,13392,31337.28,31337.28,,,,,
"23000427001",3513482,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.31,12737,12737,29422.47,29422.47,,,,,
"26007003061",3539446,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.71,18422,18422,49923.62,49923.62,,,,,
"51000010020",3540557,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,2558,0,6497.32,,0,0,,
"51000010043",3541167,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,2903,0,7373.62,,,,,
"51000010055",3541182,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,473,0,1201.42,,,,,
"51000010190",3541506,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,10024,10024,25460.96,25460.96,,,,,
"51000010083",3541688,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,3132,0,7955.28,,,,,
"51000010118",3542046,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,2983,0,7576.82,,,,,
"51000010249",3542109,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,29708,29708,75458.32,75458.32,,,,,
"18120000096",3542909,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,3654,4634,9135,11585,,,,,
"31010165001",408266,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,490,490,1195.6,1195.6,,,,,
"20002004157",450135,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.06,708,820,1458.48,1689.2,,,,,
"05000423001",1105213,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,37,37,85.1,85.1,,,,,
"05000462001",1105251,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,66,66,162.36,162.36,,,,,
"05000091002",3600883,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.6,912,0,2371.2,0,,,,,
"51000010130",3540736,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.22,5694,5694,12640.68,12640.68,,,,,
"51000010086",3541821,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,2109,0,5356.86,,,,,
"51000010106",3541846,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1500,0,3810,,,,,
"51000010213",3541874,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,44105,44105,112026.7,112026.7,,,,,
"25000061002",3601014,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,5222,5222,14203.84,14203.84,,,,,
"18000008045",418857,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,4653,4653,11632.5,11632.5,,,,,
"25000089001",1092386,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,4313,4313,11731.36,11731.36,,,,,
"54003414001",1095124,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,6439,6439,15839.94,15839.94,2.46,2,2,4.92,4.92
"33000601006",3610699,NH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,104080,112540,253955.2,274597.6,2.44,,,,
"09001170001",1071913,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.67,2787,2787,7441.29,7441.29,,,,,
"25000086002",3601716,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,959,959,2608.48,2608.48,,,,,
"25000151002",3601717,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2119,2119,5763.68,5763.68,,,,,
"16000222001",1128743,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,276,276,690,690,,,,,
"31001540002",3601018,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.61,49,49,127.89,127.89,,,,,
"20002004069",448147,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.77,765,877,2119.05,2429.29,,,,,
"20002004131",449415,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.45,1624,1860,3978.8,4557,,,,,
"20002004155",450117,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,3830,4378,9192,10507.2,,,,,
"20002004203",450664,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.25,426,486,958.5,1093.5,,,,,
"20002004207",450707,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.2,780,892,1716,1962.4,,,,,
"25000440001",487694,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2462,2462,6696.64,6696.64,,,,,
"09000650001",1071848,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,848,881,2120,2202.5,,,,,
"56000009011",3601026,WY,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.23,100,100,223,223,,,,,
"24070057004",3601028,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,4232,4232,11087.84,11087.84,,,,,
"25000372001",1092557,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,4202,4202,11429.44,11429.44,,,,,
"05000422001",1237659,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,86,86,197.8,197.8,,,,,
"05000752001",1237669,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,33,33,83.49,83.49,,,,,
"51000010107",3541847,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,926,0,2352.04,,,,,
"18000008022",417811,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,24374,25594,60935,63985,,,,,
"48001549001",430568,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,684,872,1723.68,2197.44,,,,,
"20002004039",447752,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,1.94,718,778,1392.92,1509.32,,,,,
"20002004043",447775,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.28,1136,1252,2590.08,2854.56,,,,,
"20002004153",450099,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.1,595,655,1249.5,1375.5,,,,,
"25000202002",3602066,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,707,707,1923.04,1923.04,,,,,
"08000331002",3600840,CO,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,1,1,2.5,2.5,,,,,
"09000000005",3600845,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,822,1399,2055,3497.5,,,,,
"09001310002",3600847,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,6817,6817,16906.16,16906.16,,,,,
"09001320002",3600848,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,4259,4259,10562.32,10562.32,,,,,
"09001410002",3600850,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,1501,1957,3752.5,4892.5,,,,,
"05000153001",1104985,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.33,52,52,121.16,121.16,,,,,
"05000246001",1105074,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.57,217,217,557.69,557.69,,,,,
"05000385001",1105189,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,35,35,88.55,88.55,,,,,
"09001040002",3600781,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,4246,4246,10530.08,10530.08,,,,,
"25000053002",3600787,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,4658,4658,12669.76,12669.76,,,,,
"09000060002",3601202,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,970,970,2425,2425,,,,,
"12000700011",3500149,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.39,31391,31391,75024.49,75024.49,,,,,
"54001999001",3501288,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,10799,10799,27429.46,27429.46,,,,,
"31000048001",3361210,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.34,25,25,58.5,58.5,,,,,
"12000701002",3501005,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,1260,0,3099.6,,,,,
"09000000008",3601203,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,1295,1295,3237.5,3237.5,,,,,
"25001520001",494767,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,275,275,748,748,,,,,
"09001090003",3601204,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,2420,2643,6050,6607.5,,,,,
"09000000009",3601205,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,8296,8313,20740,20782.5,,,,,
"54005015001",1095284,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,7059,7059,17506.32,17506.32,,,,,
"25000027002",3601209,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2300,2300,6256,6256,,,,,
"24000063022",3532776,MD,Decentralized Wastewater Treatment,Clustered Systems,2.66,75,75,199.5,199.5,,,,,
"26007003032",3539168,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.19,14130,14130,30944.7,30944.7,,,,,
"51000010071",3541516,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,3924,3924,9966.96,9966.96,,,,,
"18000008049",418888,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,5307,5307,13267.5,13267.5,,,,,
"20002004126",449334,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.33,2681,2849,6246.73,6638.17,,,,,
"20002004127",449369,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.41,1046,1138,2520.86,2742.58,,,,,
"09000260002",1071798,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,674,717,1685,1792.5,,,,,
"09000000007",3601053,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,1790,1790,4439.2,4439.2,,,,,
"31000850001",3335072,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.32,26,26,60.32,60.32,,,,,
"31000908001",3348134,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.34,82,82,191.88,191.88,,,,,
"31001280001",3353530,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.59,24,24,62.16,62.16,,,,,
"31001750001",3370130,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.26,11,11,24.86,24.86,,,,,
"12000700003",3500141,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.43,29610,29610,71952.3,71952.3,,,,,
"12000700049",3500443,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,28242,28242,69475.32,69475.32,,,,,
"12000701033",3501057,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,524,0,1289.04,,,,,
"24070086006",3512476,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,6721,6721,17609.02,17609.02,,,,,
"47000294001",3521916,TN,Decentralized Wastewater Treatment,Clustered Systems,2.48,3500,3500,8680,8680,,,,,
"54002811001",1095040,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,7184,7184,17672.64,17672.64,,,,,
