"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_TYPE","POPULATION_TYPE","TOTAL_RES_POPULATION_2022","TOTAL_RES_POPULATION_2042","CURRENT_EFFLUENT_TREATMENT_LEVEL","FUTURE_EFFLUENT_TREATMENT_LEVEL","PART_OF_SEWERSHED","NO_DISCHARGE_PERCENTAGE_2022","NO_DISCHARGE_PERCENTAGE_2042","NO_DISCHARGE_POPULATION_2022","NO_DISCHARGE_POPULATION_2042","LOCATION_TYPE","LATITUDE","LONGITUDE","DATUM","ADDRESS","ADDRESS_2","CITY_ID","CITY","ZIP_CODE","COUNTY_FIPS","COUNTY_NAME"
"45000202001",1157096,SC,Wastewater,Treatment Plant,Receiving Collection,75262,75262,Advanced,Advanced,,,,,,Point,"32.9757",-80.2132,NAD83,"400 ORANGEBURG RD",,23862,Summerville,"29483","45035",Dorchester
"45000202006",1157097,SC,Wastewater,Treatment Plant,Receiving Collection,47592,47592,Advanced,Advanced,,,,,,Point,"32.9078",-80.1286,NAD83,"2900 LANDING PKWY",,23618,Dorchester,"29418","45035",Dorchester
"45000207002",1238530,SC,Wastewater,Treatment Plant,Receiving Collection,4870,4870,Secondary,Secondary,,,,,,Point,"33.3797",-81.4278,NAD83,P O Box 414,,23905,Williston,"29853","45011",Barnwell
"45000208001",1157100,SC,Wastewater,Treatment Plant,Receiving Collection,1660,1660,Advanced,Advanced,,,,,,Point,"34.375",-81.0867,NAD83,OFF U.S 321 BY-PASS,,23907,Winnsboro,"29180","45039",Fairfield
"45000209003",1157101,SC,Wastewater,Treatment Plant,Receiving Collection,4123,4123,Secondary,Secondary,,,,,,Point,"34.7391",-82.0357,NAD83,"598 NEW BETHEL RD",,23908,Woodruff,"29388","45083",Spartanburg
"45000212002",1157105,SC,Wastewater,Treatment Plant,Receiving Collection,1924,1924,Secondary,Secondary,,,,,,Point,"34.5167",-82.4542,NAD83,"1408 HWY 247",P O BOX 828,23545,Belton,"29627","45007",Anderson
"45000214002",1238531,SC,Wastewater,Treatment Plant,Receiving Collection,3885,3885,Advanced,Advanced,,,,,,Point,"34.2353",-80.6283,NAD83,AT BRAMBLEWOOD RD,,23567,Camden,"29020","45055",Kershaw
"45000215001",1157108,SC,Wastewater,Treatment Plant,Receiving Collection,36524,36524,Advanced,Advanced,,,,,,Point,"34.6897",-79.8747,NAD83,AT RODDY ST,,23582,Cheraw,"29529","45025",Chesterfield
"45000216001",1157109,SC,Wastewater,Treatment Plant,Receiving Collection,6212,6212,Advanced,Advanced,,,,,,Point,"34.7083",-81.1383,NAD83,"633 ECOLOGY LN",,23584,Chester,"29706","45023",Chester
"45000216002",1157110,SC,Wastewater,Treatment Plant,Receiving Collection,11033,11033,Secondary,Secondary,,,,,,Point,"34.6819",-81.2694,NAD83,"1649 RADCLIFF RD",,23584,Chester,"29706","45023",Chester
"45000222001",1238532,SC,Wastewater,Treatment Plant,Receiving Collection,19200,19200,Secondary,Advanced,,,,,,Point,"34.3667",-80.0833,NAD83,"953 N ROLLING RD",,23678,Hartsville,"29550","45031",Darlington
"45000223002",1238533,SC,Wastewater,Treatment Plant,Receiving Collection,51867,51867,Advanced,Advanced,Y,,,,,Point,"33.8722",-79.6136,NAD83,OFF SC HWY 341 E OF LAKE CITY,,23712,Lake City,"29560","45041",Florence
"45000225002",1157117,SC,Wastewater,Treatment Plant,Receiving Collection,23243,23243,Advanced,Advanced,,,,,,Point,"34.2083",-79.5456,NAD83,"100 COLLINS ST",,23743,Marion,"29571","45067",Marion
"45000226001",1157118,SC,Wastewater,Treatment Plant,Receiving Collection,9712,9712,Advanced,Advanced,,,,,,Point,"34.2033",-79.2533,NAD83,OF SR 31 IN MULLINS,,23765,Mullins,"29574","45067",Marion
"45000233001",1157121,SC,Wastewater,Treatment Plant,Receiving Collection,11068,11068,Advanced,Advanced,,,,,,Point,"32.8861",-80.6625,NAD83,END OF SR 393 & W OF SC 303,,23889,Walterboro,"29488","45029",Colleton
"45000234003",1238534,SC,Wastewater,Treatment Plant,Receiving Collection,17709,17709,Advanced,Advanced,,,,,,Point,"34.9418",-81.1748,NAD83,"2948 ECOLOGY RD",,23910,York,"29745","45091",York
"45000235003",1157124,SC,Wastewater,Treatment Plant,Receiving Collection,4256,4256,Advanced,Advanced,,,,,,Point,"34.4132",-81.3523,NAD83,AT SC HWY 215,,23880,Union,"29379","45087",Union
"45000236001",1157125,SC,Wastewater,Treatment Plant,Receiving Collection,4427,4427,Advanced,Advanced,,,,,,Point,"34.615",-82.6422,NAD83,"1500 DALRYMPLE RD",,23533,Anderson,"29621","45007",Anderson
"45000237001",1157126,SC,Wastewater,Treatment Plant,Receiving Collection,46486,46486,Secondary,Secondary,,,,,,Point,"34.4725",-82.7236,NAD83,OFF HILLHOUSE RD,,23533,Anderson,"29622","45007",Anderson
"45000237002",1157127,SC,Wastewater,Treatment Plant,Receiving Collection,34556,34556,Advanced,Advanced,Y,,,,,Point,"34.4919",-82.6253,NAD83,S OF ANDERSON OFF LAWRENCE RD,,23533,Anderson,"29622","45007",Anderson
"45000238001",1157128,SC,Wastewater,Treatment Plant,Receiving Collection,28425,28425,Advanced,Advanced,,,,,,Point,"35.0503",-81.7111,NAD83,"379 MORGAN DR",,23651,Gaffney,"29340","45021",Cherokee
"45000240001",1157132,SC,Wastewater,Treatment Plant,Receiving Collection,63157,63157,Advanced,Advanced,,,,,,Point,"33.8497",-80.3156,NAD83,"600 JUSTIN LN",,23863,Sumter,"29151","45085",Sumter
"45000242002",1157134,SC,Wastewater,Treatment Plant,Receiving Collection,2808,2808,Secondary,Secondary,Y,,,,,Point,"34.8028",-82.7036,NAD83,"120 CAMPGROUND RD",,23724,Liberty,"29657","45077",Pickens
"45000242005",1157136,SC,Wastewater,Treatment Plant,Receiving Collection,1328,1328,Secondary,Secondary,Y,,,,,Point,"34.4649",-82.4325,NAD83,"1653 GREENVILLE HWY",,23724,Liberty,"29657","45077",Pickens
"45000244005",1157137,SC,Wastewater,Treatment Plant,Receiving Collection,5235,5235,Advanced,Advanced,Y,,,,,Point,"34.6922",-82.7671,NAD83,"467 WILLIE WONKA DR",,23576,Central,"29630","45077",Pickens
"45000244006",1157138,SC,Wastewater,Treatment Plant,Receiving Collection,7084,7084,Secondary,Secondary,,,,,,Point,"34.8574",-82.7572,NAD83,"901 ALLGOOD BRIDGE RD",,23800,Pickens,"29671","45077",Pickens
"45000244007",1157139,SC,Wastewater,Treatment Plant,Receiving Collection,1254,1254,Advanced,Advanced,,,,,,Point,"34.7608",-82.6858,NAD83,"151 CLEARWATER DR",,23724,Liberty,"29657","45077",Pickens
"42001119001",1195612,PA,Wastewater,Treatment Plant,Receiving Collection,10226,10226,Advanced,Advanced,Y,,,,,Point,"40.2054",-76.7908,NAD83,"297 INDUSTRIAL RD",,22244,Highspire,"17034-1698","42043",Dauphin
"42001126001",1195618,PA,Wastewater,Treatment Plant,Receiving Collection,429,429,Advanced,Advanced,,,,,,Point,"40.4812",-76,NAD83,"1845 MAIN ST",,22602,Mohrsville,"19541","42011",Berks
"42001127001",1195619,PA,Wastewater,Treatment Plant,Receiving Collection,894,894,Advanced,Advanced,,,,,,Point,"40.4406",-76.0088,NAD83,"739 B BOAR RD",,22602,Mohrsville,"19541","42011",Berks
"42001135001",1195624,PA,Wastewater,Treatment Plant,Receiving Collection,475,475,Secondary,Secondary,Y,,,,,,,,,,,,,,,
"42001136001",1195625,PA,Wastewater,Treatment Plant,Receiving Collection,358,358,Advanced,Advanced,,,,,,Point,"40.4876",-75.7457,NAD83,"206 HUNTER ST",,22480,Lyon Station,"19536-0131","42011",Berks
"42001139001",1195628,PA,Wastewater,Treatment Plant,Receiving Collection,7682,7682,Advanced,Advanced,Y,,,,,Point,"40.3309",-75.8735,NAD83,"502 BUTTER LANE",,22870,Reading,"19606","42011",Berks
"42001143002",451224,PA,Wastewater,Treatment Plant,Receiving Collection,251,251,Secondary,Secondary,,,,,,Point,"40.5242",-75.8695,NAD83,ROUTE 143,,23223,Virginville,"19564","42011",Berks
"42001144001",1195632,PA,Wastewater,Treatment Plant,Receiving Collection,1022,1022,Secondary,Secondary,,,,,,Point,"40.2813",-75.8591,NAD83,"2689 MAIN ST",,21678,Birdsboro,"19508","42011",Berks
"42001150001",1195636,PA,Wastewater,Treatment Plant,Receiving Collection,380,380,Secondary,Secondary,,,,,,Point,"40.5104",-76.1108,NAD83,WOLF CREEK RD,,22998,Shartlesville,"19554","42011",Berks
"42001152001",1195637,PA,Wastewater,Treatment Plant,Receiving Collection,378,378,Secondary,Secondary,Y,,,,,Point,"40.2414",-75.7533,NAD83,"120 Barto Rd",,21631,Barto,"19504","42011",Berks
"42001154001",1195638,PA,Wastewater,Treatment Plant,Receiving Collection,691,691,Secondary,Secondary,,,,,,Point,"40.6065",-76.7119,NAD83,ROUTE 1014 N,,22177,Gratz,"17030","42043",Dauphin
"42001161001",1195645,PA,Wastewater,Treatment Plant,Receiving Collection,1818,1818,Secondary,Advanced,,,,,,Point,"40.5693",-76.7133,NAD83,ARLINGTON ST,,22477,Lykens,"17048","42043",Dauphin
"42001175001",1195654,PA,Wastewater,Treatment Plant,Receiving Collection,6260,6260,Advanced,Advanced,Y,,,,,Point,"40.3491",-76.7197,NAD83,"7901 JONESTOWN RD",,22209,Harrisburg,"17112-9728","42043",Dauphin
"42001177001",1195655,PA,Wastewater,Treatment Plant,Receiving Collection,1704,1704,Secondary,Secondary,,,,,,Point,"40.5776",-76.6269,NAD83,PO BOX 32,"148 S ORANGE ST",23311,Williamstown,"17098-0032","42043",Dauphin
"42001180001",1227187,PA,Wastewater,Treatment Plant,Receiving Collection,10219,10219,Advanced,Advanced,,,,,,Point,"40.026",-76.4979,NAD83,PA 441,SOUTH FRONT ST,21851,Columbia,"17512-1121","42071",Lancaster
"42001181001",1195657,PA,Wastewater,Treatment Plant,Receiving Collection,61,61,Secondary,Secondary,,,,,,Point,"39.9001",-76.3441,NAD83,FOX HOLLOW RD,,,,"17516",,
"42001182001",1195658,PA,Wastewater,Treatment Plant,Receiving Collection,1021,1021,Advanced,Advanced,,,,,,Point,"40.0856",-76.6619,NAD83,"2115 RIVER RD",,21623,Bainbridge,"17502","42071",Lancaster
"42001182002",402404,PA,Wastewater,Treatment Plant,Receiving Collection,204,204,Secondary,Secondary,,,,,,Point,"40.1213",-76.7106,NAD83,"2519 RIVER RD",,21623,Bainbridge,"17502","42071",Lancaster
"42001199001",1195670,PA,Wastewater,Treatment Plant,Receiving Collection,7944,7944,Secondary,Advanced,,,,,,Point,"39.985",-76.3481,NAD83,"500 MURREY CROSS WAY",,22584,Millersville,"17551","42071",Lancaster
"42001202001",1195673,PA,Wastewater,Treatment Plant,Receiving Collection,1022,1022,Secondary,Secondary,,,,,,Point,"40.0098",-76.1326,NAD83,"35 S SINGER AVE",,22770,Paradise,"17562-9656","42071",Lancaster
"42001203002",1195674,PA,Wastewater,Treatment Plant,Receiving Collection,2475,2475,Advanced,Advanced,,,,,,Point,"40.165",-76.3878,NAD83,"400 HOSTETTER RD",,22493,Manheim,"17545","42071",Lancaster
"42001212008",1227188,PA,Wastewater,Treatment Plant,Receiving Collection,409,409,Secondary,Secondary,Y,,,,,Point,"40.1301",-76.1981,NAD83,"161 LOCUST AVE",,21735,Brownstown,"17580","42071",Lancaster
"42001229001",1195692,PA,Wastewater,Treatment Plant,Receiving Collection,9092,9092,Advanced,Advanced,Y,,,,,Point,"40.5043",-75.4038,NAD83,"4966 ROUTE 378",,21669,Bethlehem,"18015","42077",Lehigh
"42001241001",1227190,PA,Wastewater,Treatment Plant,Receiving Collection,2146,2146,Advanced,Advanced,,,,,,Point,"40.776",-75.5516,NAD83,"1069 MUNICIPAL RD",,23230,Walnutport,"18088","42095",Northampton
"42001248001",1195707,PA,Wastewater,Treatment Plant,Receiving Collection,3694,3694,Advanced,Advanced,,,,,,Point,"40.8754",-75.2532,NAD83,S MAIN ST,,22783,Pen Argyl,"18072","42095",Northampton
"42001250001",1195709,PA,Wastewater,Treatment Plant,Receiving Collection,592,592,Secondary,Secondary,,,,,,Point,"40.9179",-75.0874,NAD83,"1 DIVISION ST",,22842,Portland,"18351","42095",Northampton
"42001258001",1195716,PA,Wastewater,Treatment Plant,Receiving Collection,2874,2874,Advanced,Advanced,,,,,,Point,"40.831",-75.2914,NAD83,"578 ABLE COLONY RD",,23318,Wind Gap,"18091","42095",Northampton
"42001271001",1195721,PA,Wastewater,Treatment Plant,Receiving Collection,2503,2503,Secondary,Secondary,Y,,,,,Point,"40.3778",-76.0158,NAD83,"1088 BERKS RD",,22417,Leesport,"19533","42011",Berks
"42001272001",1195722,PA,Wastewater,Treatment Plant,Receiving Collection,307,307,Advanced,Advanced,,,,,,Point,"40.2333",-76.2602,NAD83,HOPELAND VILLAGE STP,HOPELAND RD,22266,Hopeland,"17533","42071",Lancaster
"42001276002",1195727,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42001277001",1195728,PA,Wastewater,Treatment Plant,Receiving Collection,3922,3922,Advanced,Advanced,Y,,,,,Point,"40.3767",-75.7341,NAD83,"94 TOLLHOUSE RD",,22747,Oley,"19547","42011",Berks
"42001280001",1195731,PA,Wastewater,Treatment Plant,Receiving Collection,1635,1635,Advanced,Advanced,Y,,,,,Point,"40.4446",-75.9658,NAD83,"10 E WALL ST",,22417,Leesport,"19533","42011",Berks
"42001282001",1195733,PA,Wastewater,Treatment Plant,Receiving Collection,2593,2118,Advanced,Advanced,Y,,,,,Point,"40.5056",-75.6864,NAD83,"96 PUMP LANE",,22558,Mertztown,"19537","42011",Berks
"42001285001",1195737,PA,Wastewater,Treatment Plant,Receiving Collection,1296,1296,Advanced,Advanced,,,,,,Point,"40.1382",-75.8822,NAD83,P.O. BOX 291,,22619,Morgantown,"19543","42011",Berks
"42001288001",1195741,PA,Wastewater,Treatment Plant,Receiving Collection,2856,2856,Advanced,Advanced,,,,,,Point,"40.2202",-76.0679,NAD83,"983 BEAM RD",,21935,Denver,"17517","42071",Lancaster
"42001289002",370634,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42001290001",1195743,PA,Wastewater,Treatment Plant,Receiving Collection,6474,6474,Advanced,Advanced,,,,,,Point,"39.9955",-76.02,NAD83,GAP STP,,22126,Gap,"17527","42071",Lancaster
"42001291001",1195745,PA,Wastewater,Treatment Plant,Receiving Collection,209,209,Secondary,Secondary,,,,,,Point,"40.2395",-76.4834,NAD83,SR 0117,,22631,Mount Gretna,"17064","42075",Lebanon
"42001293001",1195747,PA,Wastewater,Treatment Plant,Receiving Collection,1528,1528,Secondary,Secondary,Y,,,,,Point,"40.816044",-76.029700,NAD83,SR 54,,21629,Barnesville,"18214","42107",Schuylkill
"42001295001",1195750,PA,Wastewater,Treatment Plant,Receiving Collection,1778,1778,Advanced,Advanced,Y,,,,,,,,,,,,,,,
"42001300001",1195753,PA,Wastewater,Treatment Plant,Receiving Collection,5110,5110,Advanced,Advanced,,,,,,Point,"40.8742",-75.7335,NAD83,FRONT STREET,,22321,Jim Thorpe,"18224","42025",Carbon
"42001304001",1195755,PA,Wastewater,Treatment Plant,Receiving Collection,843,843,Advanced,Advanced,,,,,,Point,"40.9029",-76.1255,NAD83,SCHOOL HOUSE RD,,23007,Sheppton,"18248-0245","42107",Schuylkill
"42001305001",1195756,PA,Wastewater,Treatment Plant,Receiving Collection,2248,2248,Secondary,Secondary,,,,,,Point,"40.589",-76.1699,NAD83,"686 BERNE DR",,21614,Auburn,"17922","42107",Schuylkill
"42001306001",1195757,PA,Wastewater,Treatment Plant,Receiving Collection,12326,12326,Advanced,Advanced,Y,,,,,Point,"40.7845",-75.963,NAD83,SEWAGE PLANT RD,,23131,Tamaqua,"18252","42107",Schuylkill
"42001306101",406793,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42001311001",1195763,PA,Wastewater,Treatment Plant,Receiving Collection,2011,2011,Advanced,Advanced,Y,,,,,Point,"40.8041",-75.6708,NAD83,LINCOLN AVE,,21701,Bowmanstown,"18030","42025",Carbon
"42001315002",3079594,PA,Wastewater,Treatment Plant,Receiving Collection,4088,4088,Advanced,Advanced,,,,,,Point,"41.077",-75.6132,NAD83,PO BOX 666,,22377,Lake Harmony,"18624-0666","42025",Carbon
"42001316001",1195767,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42001329001",1195775,PA,Wastewater,Treatment Plant,Receiving Collection,997,997,Secondary,Secondary,,,,,,Point,"40.9301",-75.9008,NAD83,PLANE ST,,21642,Beaver Meadows,"18216-0247","42025",Carbon
"42001492401",3071408,PA,Wastewater,Treatment Plant,Receiving Collection,201,201,Advanced,Advanced,,,,,,Point,"40.8609",-77.4619,NAD83,"572 MAIN ST",,21842,Coburn,"16832","42027",Centre
"42001792301",3055668,PA,Wastewater,Treatment Plant,Receiving Collection,164,164,Advanced,Advanced,,,,,,Point,"40.7987",-78.485,NAD83,PA ROUTE 53 EAST,,22153,Glen Hope,"16645","42033",Clearfield
"42001793001",3041548,PA,Wastewater,Treatment Plant,Receiving Collection,1022,1022,Advanced,Advanced,,,,,,Point,"41.242",-78.5334,NAD83,"15588 BENNETTS VALLEY HIGHWAY",,22784,Penfield,"15849","42033",Clearfield
"42001793301",3214432,PA,Wastewater,Treatment Plant,Receiving Collection,818,818,Secondary,Secondary,,,,,,Point,,,NAD83,PO BOX 97,,22333,Karthaus,"16845","42033",Clearfield
"42001991901",3055476,PA,Wastewater,Treatment Plant,Receiving Collection,358,358,Advanced,Advanced,,,,,,Point,"40.9062",-76.4144,NAD83,SLABTOWN,,21785,Catawissa,"17820","42037",Columbia
"42002001001",1195777,PA,Wastewater,Treatment Plant,Receiving Collection,1737,1737,Advanced,Advanced,,,,,,Point,"41.5634",-75.796,NAD83,T 468,,22053,Factoryville,"18419","42131",Wyoming
"42002002001",1195778,PA,Wastewater,Treatment Plant,Receiving Collection,93645,93645,Advanced,Advanced,Y,,,,,Point,"41.387",-75.6927,NAD83,CEDAR AVE & BRECK ST,,22980,Scranton,"18503","42069",Lackawanna
"42002004001",1195779,PA,Wastewater,Treatment Plant,Receiving Collection,1694,1694,Secondary,Secondary,,,,,,Point,"41.0538",-76.2209,NAD83,"45 MIFFLIN RD",,22662,Nescopeck,"18635-1101","42079",Luzerne
"42002007001",1195780,PA,Wastewater,Treatment Plant,Receiving Collection,1860,1860,Advanced,Advanced,Y,,,,,Point,"41.7861",-76.7869,NAD83,INTERSECTION OF ROUTE 6 AND ROUTE 14,,23175,Troy,"16947","42015",Bradford
"42002008001",1195781,PA,Wastewater,Treatment Plant,Receiving Collection,9604,9604,Secondary,Secondary,Y,,,,,Point,"41.9662",-76.5162,NAD83,"1 S RIVER ST",,21611,Athens,"18810-1701","42015",Bradford
"42002013001",1195785,PA,Wastewater,Treatment Plant,Receiving Collection,1302,1302,Advanced,Advanced,,,,,,Point,"41.5304",-75.7102,NAD83,LAKE HENRY DR,PO BOX 8,23251,Waverly,"18471-0008","42069",Lackawanna
"42002014001",1195786,PA,Wastewater,Treatment Plant,Receiving Collection,28103,28103,Advanced,Advanced,Y,,,,,Point,"41.1145",-75.9576,NAD83,"290 MORIO DR",,,,"18707",,
"42002019001",1195790,PA,Wastewater,Treatment Plant,Receiving Collection,3852,3852,Secondary,Secondary,Y,,,,,Point,"41.5449",-75.9641,NAD83,"203 W TIOGA ST",,23177,Tunkhannock,"18657-6655","42131",Wyoming
"42002022001",1195793,PA,Wastewater,Treatment Plant,Receiving Collection,17832,17832,Advanced,Advanced,Y,,,,,Point,"40.9872",-75.1952,NAD83,KITSON ST,,23105,Stroudsburg,"18360","42089",Monroe
"42002027001",1195797,PA,Wastewater,Treatment Plant,Receiving Collection,17258,17258,Advanced,Advanced,Y,,,,,Point,"40.9864",-75.1803,NAD83,END OF LINCOLN AVE,,22000,East Stroudsburg,"18301","42089",Monroe
"42002028001",1195798,PA,Wastewater,Treatment Plant,Receiving Collection,1512,1512,Advanced,Advanced,,,,,,Point,"41.5232",-76.4025,NAD83,"224 CENTER ST",,21979,Dushore,"18614-0248","42113",Sullivan
"42002030001",1195800,PA,Wastewater,Treatment Plant,Receiving Collection,641,641,Secondary,Secondary,,,,,,Point,"41.9968",-77.1228,NAD83,CHERRY STREET,,22407,Lawrenceville,"16929","42117",Tioga
"42002031001",1195802,PA,Wastewater,Treatment Plant,Receiving Collection,636,636,Secondary,Secondary,,,,,,Point,"41.9096",-77.1334,NAD83,"18 NORTH MAIN ST",,23151,Tioga,"16946","42117",Tioga
"42002044001",1195814,PA,Wastewater,Treatment Plant,Receiving Collection,2570,2570,Advanced,Advanced,Y,,,,,Point,"41.0018",-76.0763,NAD83,N MAIN ST,,23110,Sugarloaf,"18249","42079",Luzerne
"42002047001",1195817,PA,Wastewater,Treatment Plant,Receiving Collection,4423,4423,Advanced,Advanced,Y,,,,,Point,"41.0273",-75.8935,NAD83,"711 BIRBECK ST",,22113,Freeland,"18224","42079",Luzerne
"42002048001",1195818,PA,Wastewater,Treatment Plant,Receiving Collection,5125,5125,Advanced,Advanced,Y,,,,,Point,"41.8211",-75.883,NAD83,LOWER SOUTH MAIN STREET,,22615,Montrose,"18801","42115",Susquehanna
"42002050001",1195820,PA,Wastewater,Treatment Plant,Receiving Collection,719,719,Advanced,Advanced,,,,,,Point,"41.5945",-75.7663,NAD83,COBB HILL RD,,22713,Nicholson,"18446","42131",Wyoming
"42002052001",1195822,PA,Wastewater,Treatment Plant,Receiving Collection,1322,1322,Advanced,Advanced,,,,,,Point,"41.5506",-75.7496,NAD83,PO BOX 538,,21915,Dalton,"18414","42069",Lackawanna
"42002096001",1195864,PA,Wastewater,Treatment Plant,Receiving Collection,3102,3102,Advanced,Advanced,Y,,,,,Point,"41.0629",-75.7835,NAD83,"50 E WOODHAVEN DR",,23297,White Haven,"18661","42079",Luzerne
"42002097001",1195865,PA,Wastewater,Treatment Plant,Receiving Collection,3060,3060,Secondary,Secondary,Y,,,,,Point,"41.1501",-76.1441,NAD83,"1 MAIN STREET",,,,"18655",,
"42002099001",1195867,PA,Wastewater,Treatment Plant,Receiving Collection,221674,221674,Secondary,Secondary,Y,,,,,Point,"41.2321",-75.9372,NAD83,"1000 WILKES-BARRE STREET",,23307,Wilkes Barre,"18706","42079",Luzerne
"42002103002",1195871,PA,Wastewater,Treatment Plant,Receiving Collection,6483,6483,Secondary,Secondary,Y,,,,,Point,"41.0245",-76.0088,NAD83,MAIN STREET,,,,"18247",,
"42002106001",1195874,PA,Wastewater,Treatment Plant,Receiving Collection,6295,6295,Secondary,Secondary,Y,,,,,Point,"41.9482",-75.6048,NAD83,"83 ERIE BLVD.",,23119,Susquehanna,"18847","42115",Susquehanna
"42002110001",1195877,PA,Wastewater,Treatment Plant,Receiving Collection,6336,6336,Secondary,Secondary,Y,,,,,Point,"41.972",-75.7488,NAD83,"SPRING STREET, PO BOX 747",,22180,Great Bend,,"42115",Susquehanna
"42002113001",1195880,PA,Wastewater,Treatment Plant,Receiving Collection,306,306,Advanced,Advanced,,,,,,Point,"41.8609",-75.5167,NAD83,WATER ST,,23144,Thompson,"18465","42115",Susquehanna
"42002114002",1195882,PA,Wastewater,Treatment Plant,Receiving Collection,306,306,Advanced,Advanced,,,,,,Point,"41.9467",-75.9149,NAD83,SR 4002,,21707,Brackney,"18812","42115",Susquehanna
"42002119001",1195891,PA,Wastewater,Treatment Plant,Receiving Collection,1206,1206,Secondary,Secondary,,,,,,Point,"40.9854",-75.143,NAD83,P O BOX 128,,21931,Delaware Water Gap,"18337","42089",Monroe
"42002124001",1195894,PA,Wastewater,Treatment Plant,Receiving Collection,980,980,Advanced,Advanced,Y,,,,,Point,"41.6378",-75.5539,NAD83,PO BOX 501,"111 LAKEVIEW AVE",21772,Carbondale,"18407-0501","42069",Lackawanna
